event_id,timestamp,source_ip,destination_ip,protocol,destination_port,action,bytes_out
F003962,2026-01-24 15:14:35,10.10.0.131,185.10.0.43,UDP,22,ALLOW,11736
F003963,2026-05-27 02:55:45,10.10.0.12,185.10.0.119,TCP,1433,ALLOW,21244
F003964,2026-06-25 18:53:15,10.10.0.39,10.10.0.35,TCP,8080,ALLOW,166633
F003965,2026-05-21 11:05:13,10.10.0.97,185.10.0.119,TCP,443,ALLOW,42536
F003966,2026-06-17 11:16:58,10.10.0.48,10.10.0.142,UDP,22,ALLOW,134692
F003967,2026-05-04 06:12:01,10.10.0.6,185.10.0.56,TCP,445,ALLOW,72762
F003968,2026-04-14 01:39:23,10.10.0.64,10.10.0.137,UDP,53,ALLOW,96305
F003969,2026-01-28 04:43:19,10.10.0.64,10.10.0.76,TCP,3389,DENY,64229
F003970,2026-04-10 00:09:06,10.10.0.129,10.10.0.143,TCP,445,ALLOW,93757
F003971,2026-01-28 05:26:43,10.10.0.147,10.10.0.59,TCP,443,ALLOW,79352
F003972,2026-01-27 09:48:05,10.10.0.40,185.10.0.47,TCP,8080,ALLOW,347819
F003973,2026-06-17 06:36:01,10.10.0.54,185.10.0.102,TCP,80,ALLOW,22515
F003974,2026-04-20 06:22:47,10.10.0.28,185.10.0.12,TCP,3389,ALLOW,5211
F003975,2026-03-17 10:26:45,10.10.0.68,10.10.0.111,UDP,1433,ALLOW,102998
F003976,2026-06-03 09:03:51,10.10.0.86,10.10.0.34,UDP,80,ALLOW,21427
F003977,2026-03-20 08:34:08,10.10.0.181,10.10.0.122,TCP,53,ALLOW,25689
F003978,2026-03-04 17:05:18,10.10.0.132,10.10.0.127,UDP,22,ALLOW,8203
F003979,2026-03-17 20:38:10,10.10.0.151,10.10.0.16,UDP,445,ALLOW,205552
F003980,2026-02-08 20:37:42,10.10.0.82,10.10.0.13,UDP,8443,ALLOW,241350
F003981,2026-02-15 04:03:56,10.10.0.193,10.10.0.57,UDP,1433,ALLOW,28287
F003982,2026-06-22 12:03:41,10.10.0.161,10.10.0.122,UDP,8443,ALLOW,47982
F003983,2026-03-12 06:01:43,10.10.0.63,10.10.0.113,UDP,3389,ALLOW,16952
F003984,2026-05-04 17:22:09,10.10.0.13,185.10.0.93,TCP,3389,ALLOW,609883
F003985,2026-06-26 14:53:32,10.10.0.51,10.10.0.88,TCP,445,ALLOW,9094
F003986,2026-02-08 06:36:46,10.10.0.186,10.10.0.169,UDP,22,ALLOW,62973
F003987,2026-04-22 19:43:44,10.10.0.194,185.10.0.71,UDP,445,ALLOW,36784
F003988,2026-02-17 05:34:35,10.10.0.57,185.10.0.66,TCP,3306,ALLOW,34631
F003989,2026-02-01 04:37:32,10.10.0.84,10.10.0.138,TCP,8443,ALLOW,58412
F003990,2026-05-09 22:07:53,10.10.0.47,185.10.0.44,TCP,1433,ALLOW,8480
F003991,2026-06-10 16:02:03,10.10.0.102,10.10.0.195,UDP,445,ALLOW,396617
F003992,2026-04-18 04:01:19,10.10.0.95,185.10.0.10,UDP,8443,DENY,83432
F003993,2026-04-11 00:52:33,10.10.0.154,10.10.0.89,UDP,8080,DENY,58866
F003994,2026-05-19 21:26:07,10.10.0.82,10.10.0.58,UDP,80,ALLOW,79183
F003995,2026-05-29 20:44:24,10.10.0.15,10.10.0.50,TCP,53,ALLOW,34681
F003996,2026-03-23 18:20:51,10.10.0.16,185.10.0.4,UDP,443,ALLOW,163156
F003997,2026-01-03 07:56:07,10.10.0.180,10.10.0.166,UDP,3389,ALLOW,245340
F003998,2026-03-11 08:50:45,10.10.0.106,10.10.0.174,UDP,53,DENY,13674
F003999,2026-02-22 23:51:17,10.10.0.162,10.10.0.47,TCP,445,ALLOW,54458
F004000,2026-06-28 23:12:29,10.10.0.58,185.10.0.77,TCP,8080,ALLOW,59866
F004001,2026-03-01 09:46:54,10.10.0.82,10.10.0.12,UDP,3306,ALLOW,12098
F004002,2026-01-25 06:19:13,10.10.0.59,185.10.0.86,TCP,80,ALLOW,34115
F004003,2026-06-05 11:26:01,10.10.0.92,185.10.0.65,UDP,53,DENY,368343
F004004,2026-05-19 01:53:47,10.10.0.10,10.10.0.45,TCP,22,ALLOW,124419
F004005,2026-05-11 08:28:53,10.10.0.33,185.10.0.97,UDP,22,DENY,39489
F004006,2026-01-07 17:53:35,10.10.0.171,10.10.0.156,TCP,445,DENY,136198
F004007,2026-05-10 19:15:10,10.10.0.140,10.10.0.54,UDP,8080,DENY,109536
F004008,2026-03-03 14:29:35,10.10.0.131,10.10.0.19,TCP,1433,ALLOW,108124
F004009,2026-01-07 15:57:26,10.10.0.164,185.10.0.5,UDP,443,ALLOW,6549
F004010,2026-03-11 05:32:04,10.10.0.27,185.10.0.98,TCP,8443,ALLOW,68477
F004011,2026-03-19 10:43:27,10.10.0.50,10.10.0.151,UDP,445,ALLOW,21931
F004012,2026-03-03 19:57:32,10.10.0.108,10.10.0.192,TCP,1433,ALLOW,47427
F004013,2026-02-26 09:09:40,10.10.0.128,185.10.0.15,TCP,1433,ALLOW,84361
F004014,2026-05-15 00:57:28,10.10.0.186,10.10.0.163,UDP,1433,ALLOW,14514
F004015,2026-03-11 07:58:02,10.10.0.152,185.10.0.57,TCP,80,ALLOW,16563
F004016,2026-01-10 07:27:58,10.10.0.96,10.10.0.24,TCP,53,ALLOW,64789
F004017,2026-03-16 11:03:52,10.10.0.7,10.10.0.13,UDP,80,ALLOW,10059
F004018,2026-04-11 15:53:23,10.10.0.79,185.10.0.101,UDP,8080,ALLOW,80013
F004019,2026-03-30 23:48:26,10.10.0.128,185.10.0.23,TCP,53,ALLOW,257910
F004020,2026-01-10 06:00:33,10.10.0.35,185.10.0.98,UDP,8443,ALLOW,122522
F004021,2026-02-18 02:10:33,10.10.0.114,185.10.0.30,UDP,3389,ALLOW,225761
F004022,2026-06-11 17:43:54,10.10.0.94,185.10.0.28,UDP,3306,ALLOW,29034
F004023,2026-05-21 12:11:59,10.10.0.61,10.10.0.55,TCP,3306,ALLOW,67757
F004024,2026-06-15 08:19:38,10.10.0.100,10.10.0.197,TCP,8443,ALLOW,125468
F004025,2026-01-18 18:51:26,10.10.0.104,10.10.0.86,TCP,3389,ALLOW,8696
F004026,2026-03-07 02:33:03,10.10.0.47,10.10.0.71,TCP,3306,DENY,15562
F004027,2026-05-29 05:44:40,10.10.0.145,185.10.0.5,TCP,80,ALLOW,59216
F004028,2026-04-15 03:40:39,10.10.0.123,185.10.0.101,UDP,443,ALLOW,28824
F004029,2026-03-08 00:23:12,10.10.0.157,10.10.0.129,TCP,8443,ALLOW,8383
F004030,2026-04-03 20:38:05,10.10.0.92,10.10.0.52,TCP,443,DENY,20115
F004031,2026-06-01 09:23:58,10.10.0.201,10.10.0.169,UDP,1433,ALLOW,25584
F004032,2026-01-28 16:56:25,10.10.0.7,185.10.0.43,TCP,53,DENY,89651
F004033,2026-06-15 19:24:15,10.10.0.136,185.10.0.94,UDP,445,ALLOW,162908
F004034,2026-05-10 08:20:49,10.10.0.121,185.10.0.85,UDP,3389,ALLOW,17199
F004035,2026-05-04 14:24:21,10.10.0.164,10.10.0.28,UDP,8443,DENY,24120
F004036,2026-06-26 11:47:24,10.10.0.90,10.10.0.128,TCP,3306,DENY,3686
F004037,2026-02-23 03:00:46,10.10.0.23,10.10.0.54,TCP,80,ALLOW,133885
F004038,2026-06-20 19:24:17,10.10.0.106,10.10.0.155,TCP,8080,ALLOW,24293
F004039,2026-05-06 14:14:39,10.10.0.141,10.10.0.167,UDP,22,ALLOW,16309
F004040,2026-04-22 08:07:47,10.10.0.104,185.10.0.35,TCP,80,ALLOW,12118
F004041,2026-03-19 03:21:43,10.10.0.196,10.10.0.138,UDP,8443,ALLOW,1004295
F004042,2026-01-02 01:06:52,10.10.0.184,10.10.0.176,TCP,3389,ALLOW,166896
F004043,2026-02-13 10:28:28,10.10.0.123,10.10.0.163,TCP,22,ALLOW,19433
F004044,2026-06-24 10:04:51,10.10.0.190,185.10.0.11,UDP,22,ALLOW,194509
F004045,2026-03-12 18:16:15,10.10.0.127,10.10.0.24,UDP,445,ALLOW,49831
F004046,2026-04-09 17:03:00,10.10.0.116,10.10.0.34,TCP,80,ALLOW,67810
F004047,2026-04-04 03:09:53,10.10.0.188,10.10.0.92,UDP,1433,DENY,35631
F004048,2026-05-18 09:41:57,10.10.0.62,10.10.0.187,UDP,8443,DENY,50938
F004049,2026-06-11 15:45:56,10.10.0.134,10.10.0.185,UDP,8080,ALLOW,3287
F004050,2026-01-30 10:13:32,10.10.0.161,185.10.0.13,TCP,3389,ALLOW,20427
F004051,2026-05-28 01:11:49,10.10.0.160,185.10.0.98,TCP,3306,ALLOW,14147
F004052,2026-05-01 08:53:17,10.10.0.82,10.10.0.147,TCP,8443,ALLOW,5553
F004053,2026-04-07 10:39:22,10.10.0.178,185.10.0.26,TCP,445,ALLOW,11914
F004054,2026-03-24 01:59:17,10.10.0.136,185.10.0.18,UDP,8443,ALLOW,30766
F004055,2026-05-14 18:15:21,10.10.0.73,185.10.0.71,UDP,3306,ALLOW,242669
F004056,2026-01-24 02:32:40,10.10.0.178,10.10.0.174,UDP,53,ALLOW,56966
F004057,2026-01-03 18:10:22,10.10.0.6,185.10.0.86,UDP,22,ALLOW,61203
F004058,2026-02-25 04:21:10,10.10.0.54,10.10.0.188,TCP,1433,ALLOW,31103
F004059,2026-06-17 14:30:21,10.10.0.89,10.10.0.56,TCP,22,ALLOW,142193
F004060,2026-03-22 22:29:48,10.10.0.173,185.10.0.43,UDP,22,DENY,4650
F004061,2026-05-02 19:36:12,10.10.0.112,10.10.0.14,UDP,443,DENY,20312
F004062,2026-05-28 07:44:00,10.10.0.95,10.10.0.115,TCP,22,ALLOW,192525
F004063,2026-05-08 03:54:36,10.10.0.180,185.10.0.36,UDP,443,ALLOW,26115
F004064,2026-01-18 00:28:20,10.10.0.94,10.10.0.81,UDP,8443,ALLOW,35083
F004065,2026-05-27 23:32:19,10.10.0.171,10.10.0.80,TCP,53,DENY,7273
F004066,2026-04-15 08:32:36,10.10.0.33,10.10.0.127,TCP,443,ALLOW,40813
F004067,2026-04-29 06:33:40,10.10.0.77,10.10.0.125,TCP,1433,ALLOW,443834
F004068,2026-01-24 06:09:02,10.10.0.195,185.10.0.82,UDP,22,ALLOW,180757
F004069,2026-06-19 18:37:24,10.10.0.182,10.10.0.182,UDP,443,ALLOW,309405
F004070,2026-02-27 17:26:45,10.10.0.29,10.10.0.91,TCP,8080,ALLOW,13001
F004071,2026-01-05 18:29:47,10.10.0.43,185.10.0.18,UDP,8443,ALLOW,20028
F004072,2026-03-08 12:11:43,10.10.0.177,185.10.0.64,TCP,8080,DENY,38160
F004073,2026-06-09 21:07:58,10.10.0.135,185.10.0.93,TCP,445,ALLOW,294662
F004074,2026-05-27 21:29:46,10.10.0.9,10.10.0.198,UDP,80,ALLOW,5828
F004075,2026-04-15 02:01:41,10.10.0.138,185.10.0.35,TCP,1433,ALLOW,13221
F004076,2026-06-22 07:59:06,10.10.0.172,10.10.0.17,TCP,80,ALLOW,21311
F004077,2026-03-09 17:02:32,10.10.0.51,185.10.0.21,UDP,3389,ALLOW,15707
F004078,2026-01-29 23:48:00,10.10.0.41,10.10.0.13,TCP,3389,ALLOW,9258
F004079,2026-06-07 08:38:19,10.10.0.139,10.10.0.148,TCP,1433,ALLOW,12560
F004080,2026-02-15 08:50:57,10.10.0.4,10.10.0.91,TCP,3389,ALLOW,43532
F004081,2026-03-08 19:40:30,10.10.0.121,10.10.0.61,TCP,8080,DENY,18254
F004082,2026-04-27 23:16:37,10.10.0.88,10.10.0.154,UDP,8080,ALLOW,145485
F004083,2026-01-30 09:33:01,10.10.0.50,185.10.0.107,UDP,22,ALLOW,49704
F004084,2026-03-01 00:24:02,10.10.0.29,185.10.0.81,TCP,3389,ALLOW,3271
F004085,2026-03-28 06:11:36,10.10.0.19,10.10.0.41,TCP,443,ALLOW,14021
F004086,2026-06-12 21:39:43,10.10.0.169,10.10.0.178,UDP,53,ALLOW,9350
F004087,2026-03-26 16:31:31,10.10.0.65,10.10.0.186,UDP,445,ALLOW,4740
F004088,2026-03-19 14:46:56,10.10.0.96,185.10.0.76,UDP,445,ALLOW,6432
F004089,2026-06-22 04:36:23,10.10.0.78,185.10.0.36,TCP,8080,ALLOW,30826
F004090,2026-01-01 08:47:39,10.10.0.110,185.10.0.92,UDP,443,ALLOW,168938
F004091,2026-06-01 09:33:12,10.10.0.132,10.10.0.201,TCP,8443,ALLOW,26978
F004092,2026-03-30 11:22:33,10.10.0.6,10.10.0.96,UDP,53,ALLOW,136449
F004093,2026-03-18 03:09:55,10.10.0.32,185.10.0.46,TCP,445,ALLOW,17551
F004094,2026-01-27 21:10:16,10.10.0.109,10.10.0.157,UDP,53,ALLOW,38066
F004095,2026-02-01 00:29:12,10.10.0.174,10.10.0.96,UDP,3389,ALLOW,130495
F004096,2026-01-24 06:56:32,10.10.0.76,10.10.0.180,UDP,1433,DENY,12872
F004097,2026-01-05 07:50:21,10.10.0.33,185.10.0.79,TCP,80,ALLOW,41706
F004098,2026-04-29 18:01:21,10.10.0.25,10.10.0.7,TCP,53,ALLOW,308723
F004099,2026-02-03 03:14:02,10.10.0.98,10.10.0.127,TCP,3306,ALLOW,55106
F004100,2026-01-03 12:39:56,10.10.0.172,10.10.0.54,TCP,3306,DENY,672281
F004101,2026-03-29 00:47:34,10.10.0.186,10.10.0.121,UDP,3306,ALLOW,36542
F004102,2026-04-19 22:16:43,10.10.0.195,185.10.0.87,UDP,443,ALLOW,50541
F004103,2026-01-01 01:45:55,10.10.0.56,185.10.0.109,UDP,22,ALLOW,56882
F004104,2026-05-12 10:42:36,10.10.0.2,185.10.0.33,TCP,8443,ALLOW,8369
F004105,2026-06-25 15:33:53,10.10.0.138,185.10.0.38,UDP,80,ALLOW,33310
F004106,2026-01-10 06:13:43,10.10.0.50,10.10.0.135,TCP,3389,ALLOW,11993
F004107,2026-05-12 07:08:32,10.10.0.97,185.10.0.81,TCP,1433,ALLOW,41370
F004108,2026-05-10 04:15:28,10.10.0.13,10.10.0.89,UDP,445,ALLOW,8849
F004109,2026-06-26 01:52:30,10.10.0.104,185.10.0.103,TCP,445,DENY,10913
F004110,2026-04-30 02:24:19,10.10.0.163,185.10.0.43,TCP,445,ALLOW,55919
F004111,2026-01-29 21:37:14,10.10.0.85,185.10.0.53,TCP,8443,ALLOW,90143
F004112,2026-01-02 20:36:10,10.10.0.81,10.10.0.69,UDP,53,ALLOW,59965
F004113,2026-03-04 09:09:12,10.10.0.54,185.10.0.62,TCP,80,DENY,58921
F004114,2026-02-16 14:05:57,10.10.0.45,10.10.0.48,TCP,443,ALLOW,106970
F004115,2026-01-14 07:27:36,10.10.0.153,10.10.0.113,UDP,1433,ALLOW,40860
F004116,2026-06-23 02:53:32,10.10.0.164,185.10.0.65,TCP,80,ALLOW,13005
F004117,2026-03-19 03:24:22,10.10.0.121,10.10.0.90,UDP,443,DENY,326525
F004118,2026-03-23 13:36:08,10.10.0.27,10.10.0.34,UDP,3306,ALLOW,19743
F004119,2026-02-07 06:50:44,10.10.0.107,10.10.0.52,UDP,445,ALLOW,14867
F004120,2026-06-07 23:54:22,10.10.0.85,10.10.0.200,UDP,80,ALLOW,8468
F004121,2026-04-19 07:00:38,10.10.0.141,10.10.0.78,UDP,443,ALLOW,87975
F004122,2026-03-07 20:45:07,10.10.0.55,10.10.0.38,UDP,1433,ALLOW,18286
F004123,2026-02-26 19:15:06,10.10.0.80,10.10.0.201,TCP,3306,ALLOW,266472
F004124,2026-02-28 01:01:16,10.10.0.133,185.10.0.71,UDP,443,DENY,21487
F004125,2026-03-18 02:32:48,10.10.0.53,10.10.0.147,TCP,8443,ALLOW,9024
F004126,2026-06-07 23:30:04,10.10.0.112,185.10.0.85,TCP,1433,ALLOW,28810
F004127,2026-01-21 15:56:28,10.10.0.122,185.10.0.36,TCP,53,ALLOW,45897
F004128,2026-04-16 20:10:21,10.10.0.190,185.10.0.23,UDP,3306,ALLOW,23063
F004129,2026-03-13 05:21:12,10.10.0.68,10.10.0.22,UDP,8080,ALLOW,34658
F004130,2026-06-29 22:35:29,10.10.0.8,10.10.0.28,TCP,80,ALLOW,110516
F004131,2026-03-13 19:47:41,10.10.0.105,10.10.0.157,UDP,53,ALLOW,130816
F004132,2026-05-29 02:50:42,10.10.0.10,185.10.0.43,TCP,8443,ALLOW,89466
F004133,2026-06-13 03:22:04,10.10.0.66,10.10.0.75,TCP,53,ALLOW,46871
F004134,2026-03-03 16:50:20,10.10.0.80,10.10.0.127,TCP,3389,DENY,23748
F004135,2026-02-07 03:22:49,10.10.0.115,10.10.0.53,TCP,1433,ALLOW,70675
F004136,2026-05-18 18:47:49,10.10.0.68,185.10.0.104,TCP,8443,ALLOW,78899
F004137,2026-06-02 22:43:30,10.10.0.41,185.10.0.114,TCP,53,ALLOW,472617
F004138,2026-05-20 13:08:45,10.10.0.141,10.10.0.23,UDP,8443,ALLOW,106334
F004139,2026-04-16 05:09:52,10.10.0.97,185.10.0.61,TCP,3389,ALLOW,53178
F004140,2026-05-12 17:48:41,10.10.0.159,10.10.0.91,TCP,1433,DENY,125539
F004141,2026-01-23 20:50:34,10.10.0.201,185.10.0.38,UDP,8080,ALLOW,146375
F004142,2026-06-04 22:30:25,10.10.0.16,10.10.0.118,TCP,1433,DENY,129406
F004143,2026-02-20 19:20:04,10.10.0.127,185.10.0.70,TCP,8080,ALLOW,5917
F004144,2026-03-21 12:22:02,10.10.0.72,185.10.0.18,UDP,53,ALLOW,22101
F004145,2026-01-24 02:56:14,10.10.0.86,10.10.0.28,UDP,53,ALLOW,34224
F004146,2026-01-05 04:20:13,10.10.0.88,10.10.0.8,UDP,443,ALLOW,66781
F004147,2026-01-07 15:24:27,10.10.0.189,10.10.0.8,UDP,8443,DENY,9658
F004148,2026-01-14 07:04:53,10.10.0.26,10.10.0.132,UDP,22,ALLOW,93318
F004149,2026-03-25 15:46:31,10.10.0.117,10.10.0.12,UDP,443,DENY,29298
F004150,2026-05-08 11:17:10,10.10.0.120,10.10.0.12,TCP,22,ALLOW,47919
F004151,2026-03-18 19:00:21,10.10.0.50,185.10.0.49,UDP,445,DENY,26130
F004152,2026-06-03 12:46:25,10.10.0.74,10.10.0.194,TCP,80,ALLOW,24620
F004153,2026-05-09 16:57:48,10.10.0.90,10.10.0.24,UDP,8443,ALLOW,5546
F004154,2026-03-30 18:59:43,10.10.0.113,10.10.0.87,TCP,53,DENY,92764
F004155,2026-05-24 12:01:30,10.10.0.141,10.10.0.112,TCP,3389,DENY,8402
F004156,2026-01-03 15:04:26,10.10.0.21,185.10.0.3,UDP,1433,ALLOW,3280
F004157,2026-04-20 18:23:11,10.10.0.115,10.10.0.33,TCP,8443,ALLOW,7557
F004158,2026-04-25 13:32:28,10.10.0.152,10.10.0.67,UDP,3389,ALLOW,4211
F004159,2026-03-05 12:17:36,10.10.0.32,10.10.0.54,TCP,8443,ALLOW,361022
F004160,2026-02-19 01:16:48,10.10.0.77,10.10.0.14,UDP,443,ALLOW,21683
F004161,2026-02-04 13:25:54,10.10.0.139,185.10.0.35,UDP,3389,ALLOW,177531
F004162,2026-03-27 20:29:22,10.10.0.53,10.10.0.59,TCP,53,ALLOW,17134
F004163,2026-01-25 06:08:37,10.10.0.121,10.10.0.198,TCP,8080,ALLOW,69258
F004164,2026-06-29 09:08:48,10.10.0.48,185.10.0.27,TCP,3306,ALLOW,156226
F004165,2026-05-13 08:35:13,10.10.0.35,185.10.0.14,UDP,53,ALLOW,43030
F004166,2026-02-23 19:06:26,10.10.0.11,185.10.0.119,UDP,1433,ALLOW,102750
F004167,2026-03-19 19:48:08,10.10.0.156,10.10.0.44,TCP,22,DENY,75668
F004168,2026-04-25 13:00:38,10.10.0.53,10.10.0.154,TCP,1433,ALLOW,284391
F004169,2026-01-12 05:28:04,10.10.0.17,10.10.0.126,UDP,443,ALLOW,189388
F004170,2026-05-05 03:29:05,10.10.0.89,10.10.0.109,TCP,3306,ALLOW,52242
F004171,2026-01-22 11:41:51,10.10.0.164,185.10.0.45,TCP,445,DENY,110471
F004172,2026-01-29 01:06:06,10.10.0.25,185.10.0.23,TCP,3389,ALLOW,12860
F004173,2026-01-17 11:36:48,10.10.0.94,185.10.0.46,TCP,3306,ALLOW,17101
F004174,2026-02-08 12:28:04,10.10.0.101,185.10.0.29,UDP,1433,ALLOW,111067
F004175,2026-02-18 00:00:20,10.10.0.115,185.10.0.112,TCP,80,ALLOW,201865
F004176,2026-03-17 18:12:00,10.10.0.63,185.10.0.118,TCP,8080,DENY,42882
F004177,2026-02-20 16:40:15,10.10.0.135,10.10.0.40,TCP,8443,ALLOW,277201
F004178,2026-04-30 01:25:11,10.10.0.128,10.10.0.55,TCP,443,DENY,101521
F004179,2026-01-18 22:30:17,10.10.0.176,10.10.0.169,TCP,1433,DENY,45517
F004180,2026-03-05 15:23:18,10.10.0.14,185.10.0.77,TCP,445,ALLOW,328406
F004181,2026-02-24 02:37:04,10.10.0.172,10.10.0.96,TCP,53,ALLOW,247513
F004182,2026-02-01 02:04:32,10.10.0.26,185.10.0.81,TCP,80,ALLOW,75014
F004183,2026-04-25 00:40:49,10.10.0.26,10.10.0.134,UDP,3389,ALLOW,260972
F004184,2026-06-20 22:44:20,10.10.0.121,10.10.0.24,UDP,3389,ALLOW,19656
F004185,2026-06-27 08:07:33,10.10.0.65,10.10.0.109,TCP,80,ALLOW,29061
F004186,2026-01-30 20:58:19,10.10.0.84,185.10.0.103,UDP,3389,DENY,5538
F004187,2026-02-07 08:07:24,10.10.0.38,10.10.0.143,TCP,445,ALLOW,16048
F004188,2026-05-24 15:16:42,10.10.0.158,10.10.0.95,TCP,80,DENY,12131
F004189,2026-04-01 14:06:39,10.10.0.133,10.10.0.58,UDP,22,ALLOW,9988
F004190,2026-05-21 13:24:11,10.10.0.9,185.10.0.82,UDP,3306,ALLOW,598590
F004191,2026-05-22 22:37:25,10.10.0.190,10.10.0.28,TCP,1433,ALLOW,141619
F004192,2026-03-20 16:58:24,10.10.0.162,185.10.0.38,TCP,80,ALLOW,115964
F004193,2026-05-29 15:05:17,10.10.0.56,185.10.0.7,TCP,3306,ALLOW,20034
F004194,2026-03-14 06:36:05,10.10.0.27,10.10.0.24,TCP,8443,DENY,12994
F004195,2026-04-10 14:45:35,10.10.0.97,10.10.0.34,TCP,3389,ALLOW,12919
F004196,2026-02-26 01:14:12,10.10.0.162,10.10.0.110,UDP,3389,ALLOW,4456
F004197,2026-04-03 16:37:12,10.10.0.153,10.10.0.148,UDP,53,DENY,89116
F004198,2026-02-25 20:57:29,10.10.0.173,10.10.0.5,UDP,3306,ALLOW,25059
F004199,2026-03-23 08:14:19,10.10.0.26,185.10.0.29,UDP,445,ALLOW,9210
F004200,2026-03-03 23:19:26,10.10.0.106,10.10.0.102,TCP,8443,ALLOW,14278
F004201,2026-01-24 09:15:11,10.10.0.135,185.10.0.50,UDP,53,ALLOW,35536
F004202,2026-01-18 09:36:23,10.10.0.60,10.10.0.6,UDP,22,ALLOW,105342
F004203,2026-02-06 16:49:15,10.10.0.77,10.10.0.20,UDP,3306,ALLOW,23553
F004204,2026-06-05 06:08:57,10.10.0.26,10.10.0.91,TCP,3306,ALLOW,192207
F004205,2026-03-15 04:44:47,10.10.0.40,10.10.0.118,TCP,8080,DENY,241779
F004206,2026-04-16 11:41:38,10.10.0.198,10.10.0.58,UDP,3389,ALLOW,269939
F004207,2026-04-26 06:29:02,10.10.0.121,185.10.0.28,UDP,8080,ALLOW,26036
F004208,2026-06-29 18:19:07,10.10.0.35,10.10.0.105,UDP,8443,ALLOW,47977
F004209,2026-01-08 04:22:22,10.10.0.117,185.10.0.90,UDP,22,ALLOW,17790
F004210,2026-03-31 11:32:51,10.10.0.97,10.10.0.180,TCP,80,ALLOW,29625
F004211,2026-05-27 19:47:22,10.10.0.4,10.10.0.126,UDP,443,ALLOW,21680
F004212,2026-05-03 18:21:57,10.10.0.7,10.10.0.55,TCP,80,DENY,9698
F004213,2026-02-02 11:04:53,10.10.0.147,10.10.0.4,TCP,22,ALLOW,42789
F004214,2026-05-27 08:14:23,10.10.0.31,10.10.0.85,TCP,445,ALLOW,34038
F004215,2026-02-24 09:35:36,10.10.0.29,10.10.0.183,TCP,1433,DENY,84655
F004216,2026-01-28 00:03:48,10.10.0.23,10.10.0.87,UDP,53,ALLOW,87405
F004217,2026-01-15 18:20:02,10.10.0.28,10.10.0.24,TCP,1433,ALLOW,36351
F004218,2026-05-17 01:43:36,10.10.0.156,185.10.0.79,UDP,3306,ALLOW,71134
F004219,2026-06-29 18:57:53,10.10.0.14,10.10.0.200,UDP,8080,DENY,29837
F004220,2026-04-27 17:36:28,10.10.0.182,10.10.0.117,UDP,3389,ALLOW,13682
F004221,2026-06-11 16:01:16,10.10.0.26,10.10.0.140,TCP,22,ALLOW,10889
F004222,2026-04-17 12:08:49,10.10.0.187,10.10.0.52,UDP,445,ALLOW,16335
F004223,2026-01-26 00:49:38,10.10.0.166,185.10.0.84,TCP,8080,ALLOW,37094
F004224,2026-03-20 03:34:54,10.10.0.139,185.10.0.105,TCP,80,ALLOW,99251
F004225,2026-04-04 21:19:12,10.10.0.191,10.10.0.159,UDP,445,ALLOW,7449
F004226,2026-05-21 10:16:32,10.10.0.6,185.10.0.48,UDP,445,ALLOW,11579
F004227,2026-02-03 14:12:47,10.10.0.37,10.10.0.153,UDP,3306,ALLOW,479004
F004228,2026-05-09 07:10:34,10.10.0.157,185.10.0.81,UDP,3306,ALLOW,14996
F004229,2026-03-19 11:29:39,10.10.0.60,185.10.0.93,UDP,53,DENY,221927
F004230,2026-01-06 18:48:21,10.10.0.14,185.10.0.31,UDP,8080,ALLOW,15144
F004231,2026-01-17 00:06:35,10.10.0.179,185.10.0.16,UDP,3389,ALLOW,13332
F004232,2026-01-06 03:26:29,10.10.0.193,10.10.0.39,TCP,3389,ALLOW,243775
F004233,2026-06-29 19:45:14,10.10.0.160,10.10.0.180,UDP,22,ALLOW,6523
F004234,2026-02-17 12:52:36,10.10.0.195,10.10.0.174,TCP,445,DENY,41201
F004235,2026-05-04 06:02:32,10.10.0.183,185.10.0.23,UDP,8443,ALLOW,9431
F004236,2026-02-13 05:13:34,10.10.0.8,10.10.0.143,UDP,445,ALLOW,25472
F004237,2026-03-17 06:46:11,10.10.0.121,10.10.0.178,TCP,3306,ALLOW,5704
F004238,2026-04-18 17:51:52,10.10.0.162,185.10.0.8,TCP,443,ALLOW,33789
F004239,2026-05-05 06:18:54,10.10.0.78,10.10.0.109,UDP,443,ALLOW,6901
F004240,2026-01-02 16:46:39,10.10.0.139,10.10.0.182,TCP,53,ALLOW,158111
F004241,2026-01-25 16:13:16,10.10.0.120,10.10.0.135,TCP,1433,DENY,2887
F004242,2026-03-16 11:10:40,10.10.0.38,185.10.0.17,UDP,3306,ALLOW,25860
F004243,2026-02-03 16:39:42,10.10.0.8,10.10.0.175,UDP,8080,DENY,8133
F004244,2026-01-02 08:08:40,10.10.0.87,185.10.0.96,TCP,3306,ALLOW,4502
F004245,2026-01-29 09:43:15,10.10.0.166,10.10.0.34,UDP,3306,DENY,10036
F004246,2026-05-30 01:26:10,10.10.0.71,185.10.0.7,UDP,3389,ALLOW,96892
F004247,2026-02-10 02:51:15,10.10.0.163,185.10.0.73,UDP,80,ALLOW,12835
F004248,2026-03-21 09:32:12,10.10.0.155,10.10.0.25,UDP,80,ALLOW,14598
F004249,2026-05-04 20:08:11,10.10.0.102,10.10.0.48,UDP,3306,ALLOW,233459
F004250,2026-05-19 18:54:30,10.10.0.107,185.10.0.77,TCP,53,ALLOW,6794
